,file_name,case_name,docket_number,Argued,Decided,Granted,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,advocate_0,advocate_description_0,advocate_1,advocate_description_1,advocate_2,advocate_description_2,advocate_3,advocate_description_3,advocate_4,advocate_description_4,advocate_5,advocate_description_5,advocate_6,advocate_description_6,advocate_7,advocate_description_7,advocate_8,advocate_description_8,advocate_9,advocate_description_9,advocate_10,advocate_description_10,advocate_11,advocate_description_11,advocate_12,advocate_description_12,advocate_13,advocate_description_13,advocate_14,advocate_description_14,advocate_15,advocate_description_15,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,elena_kagan,neil_gorsuch,brett_m_kavanaugh,charles_e_whittaker,petitioner_wins
2213,1979.79-521,"Consumer Product Safety Commission v. GTE Sylvania, Inc.",79-521,324540000.0,329374800.0,,Consumer Product Safety Commission,Petitioner,"GTE Sylvania, Inc.",Respondent,,majority opinion,9.0,0.0,peter_buscemi,"for petitioners, pro hac vice, by special leave of Court",bernard_g_segal,for respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2214,1979.79-5364,Brown v. Louisiana,79-5364,322812000.0,329979600.0,,Brown,Petitioner,Louisiana,Respondent,Brown,plurality opinion,6.0,3.0,thomas_chester,pro hac vice,john_m_lawrence,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,,,majority,majority,majority,minority,majority,,,,,,,,,,,,,,,,minority,,,,,1
2215,1979.79-5601,Gomez v. Toledo,79-5601,324712800.0,328251600.0,,Gomez,Petitioner,Toledo,Respondent,Gomez,majority opinion,9.0,0.0,michael_avery,on behalf of the Petitioner,federico_cedo_alzamora,on behalf of the Respondent,federico_a_cedo-alzamora,for respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2216,1979.79-565,Central Hudson Gas & Electric Corporation v. Public Service Commission of New York,79-565,322120800.0,330325200.0,,Central Hudson Gas & Electric Corporation,Appellant,Public Service Commission of New York,Appellee,Central Hudson Gas & Electric Corporation,majority opinion,8.0,1.0,telford_taylor,on behalf of the Appellant,peter_h_schiff,on behalf of the Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,minority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2217,1979.79-602,Agins v. City of Tiburon,79-602,324626400.0,329461200.0,,Agins,Appellant,City of Tiburon,Appellee,,majority opinion,9.0,0.0,gideon_kanner,for appellants,e_clement_shute_jr,for appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2218,1979.79-66,Aaron v. SEC,79-66,320306400.0,328770000.0,,Peter E. Aaron,Petitioner,Securities and Exchange Commission,Respondent,Aaron,majority opinion,6.0,3.0,barry_m_fallick,on behalf of the Petitioner,ralph_c_ferrara,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,minority,minority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2219,1979.79-669,Dawson Chemical Company v. Rohm & Haas Company,79-669,325144800.0,330930000.0,,Dawson Chemical Company,Petitioner,Rohm & Haas Company,Respondent,,majority opinion,5.0,4.0,ned_l_conley,on behalf of the Petitioners,eugene_l_bernard,as amici curiae,rudolf_e_hutz,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,,,minority,majority,majority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,0
2220,1979.79-67,Walter v. United States,79-67,320392800.0,330325200.0,308811600.0,William Walter,Petitioner,United States,Respondent,Walter,plurality opinion,5.0,4.0,glenn_zell,"for petitioners Arthur Randall Sanders, and others",elliott_schulder,for respondent in both cases,w_michael_maylock,for petitioner William Walter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,minority,minority,minority,majority,,,,,,,,,,,,,,,,minority,,,,,1
2221,1979.79-672,National Labor Relations Board v. Retail Store Employees Union,79-672,324626400.0,330325200.0,,National Labor Relations Board,Petitioner,Retail Store Employees Union,Respondent,National Labor Relations Board,majority opinion,6.0,3.0,norton_j_come,,laurence_gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,,,minority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2222,1979.79-701,"Roadway Express, Inc. v. Piper",79-701,324626400.0,330584400.0,,"Roadway Express, Inc.",Petitioner,Piper,Respondent,,majority opinion,9.0,0.0,miles_curtiss_mckee,,herschel_e_richard_jr,for respondents,harriet_s_shapiro,"for the United States, as amicus curiae, by special leave of Court",m_curtiss_mckee,for petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2223,1979.79-81,Coffy v. Republic Steel Corporation,79-81,320479200.0,329461200.0,,Coffy,Petitioner,Republic Steel Corporation,Respondent,Coffy,majority opinion,9.0,0.0,alan_i_horowitz,"for petitioner, pro hac vice, by special leave of Court",michael_a_nims,for respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2224,1979.79-856,Goldwater v. Carter,79-856,,313912800.0,,Barry Goldwater et al.,Petitioner,"James Earl Carter, President of the United States, et al.",Respondent,Carter,per curiam,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,,,majority,minority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2225,1979.79-97,"California Retail Liquor Dealers Assn. v. Midcal Aluminum, Inc.",79-97,316850400.0,320911200.0,,California Retail Liquor Dealers Assn.,Petitioner,"Midcal Aluminum, Inc.",Respondent,,majority opinion,8.0,0.0,william_t_chidlaw,for petitioner,george_j_roth,"for the State of California, as amicus curiae, by special leave of Court",jack_b_owens,for respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,none,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2226,1979.9_orig,United States v. Louisiana,9 ORIG,322207200.0,325746000.0,,United States,Petitioner,Louisiana,Respondent,United States,majority opinion,5.0,3.0,frederick_w_ellis,on behalf of the Defendants,louis_f_claiborne,on behalf of the Plaintiff,william_j_guste_jr,on behalf of the Defendants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,none,majority,minority,minority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2227,1980.1_orig,Wisconsin v. Illinois,1 ORIG,,344498400.0,,Wisconsin,Petitioner,Illinois,Respondent,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,none,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2228,1980.35_orig,United States v. Maine (Massachusetts Boundary Case),35 ORIG,,361429200.0,,United States,Petitioner,Maine (Massachusetts Boundary Case),Respondent,Both,per curiam,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,none,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2229,1980.5_orig,United States v. California,5 ORIG,,348732000.0,,United States,Petitioner,California,Respondent,Both,per curiam,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,none,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2230,1980.78-1789,Arkansas Louisiana Gas Company v. Hall,78-1789,356594400.0,362898000.0,,Arkansas Louisiana Gas Company,Petitioner,Hall,Respondent,Arkansas Louisiana Gas Company,majority opinion,5.0,3.0,james_fleet_howell,on behalf of the Respondents,reuben_goldberg,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,majority,majority,,,,majority,majority,minority,minority,minority,,,,,,,,,,,,,,,,majority,,,,,1
2231,1980.78-1841,Cuyler v. Adams,78-1841,339742800.0,348904800.0,,Cuyler,Petitioner,Adams,Respondent,,majority opinion,6.0,3.0,james_d_crawford,on behalf of the Respondent,maria_parisi_vickers,on behalf of Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,majority,majority,majority,minority,majority,,,,,,,,,,,,,,,,minority,,,,,0
2232,1980.78-1945,"Universities Research Assn., Inc. v. Coutu",78-1945,342684000.0,355384800.0,,"Universities Research Assn., Inc.",Petitioner,Coutu,Respondent,"Universities Research Assn., Inc.",majority opinion,9.0,0.0,robert_e_mann,on behalf of the Petitioner,robert_jay_nye,on behalf of the Respondents,harriet_s_shapiro,on behalf of the United States as amicus curiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2233,1980.78_orig,California v. Arizona,78 ORIG,,361429200.0,,California,Petitioner,Arizona Leave to file complaint granted,Respondent,Both,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2234,1980.79-1003,"County of Imperial, California v. Munoz",79-1003,340434000.0,344584800.0,,"County of Imperial, California",Petitioner,Munoz,Respondent,"County of Imperial, California",majority opinion,6.0,2.0,william_h_kronberger_jr,on behalf of the Respondents,james_h_harmon,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,none,majority,majority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,1
2235,1980.79-1013,Rubin v. United States,79-1013,342856800.0,348904800.0,,Rubin,Petitioner,United States,Respondent,,majority opinion,9.0,0.0,louis_bender,on behalf of the Petitioner,stephen_m_shapiro,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2236,1980.79-1056,"Northwest Airlines, Inc. v. Transport Workers Union of America, AFL-CIO",79-1056,344584800.0,356594400.0,,"Northwest Airlines, Inc.",Petitioner,"Transport Workers Union of America, AFL-CIO",Respondent,,majority opinion,8.0,0.0,stephen_b_moldof,on behalf of the Respondents,philip_a_lacovara,on behalf of the Petitioner,lawrence_g_wallace,on behalf of the United States as amicus curiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,none,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2237,1980.79-1068,Equal Employment Opportunity Commission v. Associated Dry Goods Corporation,79-1068,342079200.0,349336800.0,,Equal Employment Opportunity Commission,Petitioner,Associated Dry Goods Corporation,Respondent,Equal Employment Opportunity Commission,majority opinion,6.0,1.0,roger_s_kaplan,on behalf of the Respondent,barry_sullivan,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,none,none,minority,,,,,,,,,,,,,,,,majority,,,,,1
2238,1980.79-1112,Diamond v. Diehr,79-1112,340347600.0,352447200.0,,Diamond,Petitioner,Diehr,Respondent,,majority opinion,5.0,4.0,robert_e_wichersham,on behalf of the Respondents,robert_e_wickersham,Argued the cause for the petitioner,lawrence_g_wallace,for petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,minority,minority,majority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,0
2239,1980.79-1127,Estelle v. Smith,79-1127,339829200.0,359010000.0,,Estelle,Petitioner,Smith,Respondent,,majority opinion,9.0,0.0,joel_berger,on behalf of the Respondent,anita_ashton,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2240,1980.79-1128,Montana v. United States,79-1128,344671200.0,354261600.0,,Montana,Petitioner,United States,Respondent,Montana,majority opinion,6.0,3.0,louis_f_claiborne,on behalf of the United States as Respondent,urban_l_roth,on behalf of the Petitioners,thomas_j_lynaugh,on behalf of the Crow Tribe of Indians as Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,minority,minority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2241,1980.79-1144,"Texas Industries, Inc. v. Radcliff Materials, Inc.",79-1144,352447200.0,359701200.0,,"Texas Industries, Inc.",Petitioner,"Radcliff Materials, Inc.",Respondent,,majority opinion,9.0,0.0,dando_b_cellini,on behalf of the Respondents,,,benjamin_r_slater_jr,on behalf of the Petitioner,wade_h_mccree_jr,on behalf of the united states as amicus curiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2242,1980.79-1157,Rosewell v. LaSalle National Bank,79-1157,342684000.0,354261600.0,,Rosewell,Petitioner,LaSalle National Bank,Respondent,Rosewell,majority opinion,5.0,4.0,henry_a_hauser,on behalf of the Petitioners,james_l_fox,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,minority,majority,minority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,1
2243,1980.79-1171,Minnesota v. Clover Leaf Creamery Company,79-1171,342079200.0,348904800.0,,Minnesota,Petitioner,Clover Leaf Creamery Company,Respondent,Minnesota,majority opinion,7.0,1.0,leonard_j_keyes,on behalf of the Respondents,kenneth_e_raschke_jr,on behalf of the Petitioner,harlon_l_dalton,on behalf of the United States as amicus curiae urging reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,none,minority,,,,,,,,,,,,,,,,majority,,,,,1
2244,1980.79-1176,City of Memphis v. Greene,79-1176,344671200.0,356594400.0,,City of Memphis,Petitioner,Greene,Respondent,City of Memphis,majority opinion,6.0,3.0,alvin_o_chambliss_jr,on behalf of the Respondents,clifford_d_pierce_jr,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,minority,minority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2245,1980.79-1186,Dennis v. Sparks,79-1186,339829200.0,343288800.0,,Dennis,Petitioner,Sparks,Respondent,,majority opinion,9.0,0.0,finley_l_edmonds,on behalf of the Petitioner,garland_f_smith,on behalf of the Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2246,1980.79-1213,Minnick v. California Department of Corrections,79-1213,344584800.0,360219600.0,,Minnick,Petitioner,California Department of Corrections,Respondent,,majority opinion,8.0,1.0,stuart_r_pollak,on behalf of the Respondents,ronald_yank,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2247,1980.79-1236,"Carson v. American Brands, Inc.",79-1236,345276000.0,351928800.0,,Carson,Petitioner,"American Brands, Inc.",Respondent,Carson,majority opinion,9.0,0.0,harlon_l_dalton,on behalf of the United States and the E.E.O.C. as amici curiae,jay_j_levit,on behalf of the Respondent Unions,napoleon_b_williams_jr,on behalf of the Petitioners,henry_t_wickham,"on behalf of the Respondent American Brands, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2248,1980.79-1252,California v. Sierra Club,79-1252,348904800.0,357282000.0,,California,Petitioner,Sierra Club,Respondent,California,majority opinion,9.0,0.0,john_b_clark,"for respondents Sierra Club, et al.",roderick_eugene_walston,,elinor_hadley_stillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2249,1980.79-1260,Chandler v. Florida,79-1260,342856800.0,349336800.0,,Chandler,Appellant,Florida,Appellee,,majority opinion,8.0,0.0,jim_smith,Argued the cause for the appellee,joel_hirschhorn,Argued the cause for the appellants,calvin_l_fox,Argued the cause for the appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,majority,,,,,0
2250,1980.79-1266,Steadman v. Securities and Exchange Commission,79-1266,344671200.0,351928800.0,,Steadman,Petitioner,Securities and Exchange Commission,Respondent,,majority opinion,7.0,2.0,peter_j_nickles,on behalf of the Petitioner,ralph_c_ferrara,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,majority,majority,minority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2251,1980.79-1320,Kassel v. Consolidated Freightways Corporation of Delaware,79-1320,342165600.0,354261600.0,,Kassel,Appellant,Consolidated Freightways Corporation of Delaware,Appellee,,plurality opinion,6.0,3.0,mark_e_schantz,on behalf of the Appellants,john_h_lederer,on behalf of the Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,majority,majority,majority,minority,majority,,,,,,,,,,,,,,,,minority,,,,,0
2252,1980.79-1336,Chicago & North Western Transportation Company v. Kalo Brick & Tile Company,79-1336,345189600.0,352965600.0,,Chicago & North Western Transportation Company,Petitioner,Kalo Brick & Tile Company,Respondent,Chicago & North Western Transportation Company,majority opinion,9.0,0.0,m_gene_blackburn,on behalf of the Respondent,henri_f_rush_jr,on behalf of the Petitioner as amicus curiae,bruce_e_johnson,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2253,1980.79-1344,Michael M. v. Superior Court of Sonoma County,79-1344,342165600.0,354175200.0,,Michael M.,Petitioner,Superior Court of Sonoma County,Respondent,,plurality opinion,5.0,4.0,sandy_r_kriegler,on behalf of the Respondents,gregory_f_jilka,on behalf of the Petitioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,,,minority,majority,majority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,0
2254,1980.79-1380,Schweiker v. Wilson,79-1380,344584800.0,352533600.0,,Schweiker,Appellant,Wilson,Appellee,Schweiker,majority opinion,5.0,4.0,elliott_schulder,on behalf of the Appellant,james_d_weill,on behalf of the Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,,,minority,majority,minority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,1
2255,1980.79-1388,Kirchberg v. Feenstra,79-1388,345276000.0,354175200.0,,Kirchberg,Appellant,Feenstra,Appellee,,majority opinion,9.0,0.0,alan_f_schoenberger,on behalf of the Appellant Pro Hoc Vice,barbara_hausman_smith,on behalf of the Appellee,barbara_hausman-smith,for appellees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,0
2256,1980.79-1404,Pennhurst State School and Hospital v. Halderman,79-1404,345103200.0,356594400.0,,Pennhurst State School and Hospital,Petitioner,Halderman,Respondent,Pennhurst State School and Hospital,majority opinion,6.0,3.0,thomas_m_kittredge,on behalf of the Petitioners Suburban Counties et al,joel_i_klein,on behalf of Petitioners Pennhurst Parents-Staff Association,david_ferleger,on behalf of the Respondents Terri Lee Halderman et al,drew_s_days_iii,on behalf of the United States as Respondent,thomas_k_gilhool,on behalf of the Pennsylvania Association for Retarded Citizens as Respondent,allen_c_warshaw,on behalf of the Petitioners Pennhurst State School and Hospital et al,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,,,minority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2257,1980.79-1420,Firestone Tire & Rubber Company v. Risjord,79-1420,342856800.0,348213600.0,,Firestone Tire & Rubber Company,Petitioner,Risjord,Respondent,Firestone Tire & Rubber Company,majority opinion,9.0,0.0,harvey_grossman,on behalf of the Petitioner,john_r_gibson,on behalf of the Respondent,harvey_m_grossman,on behalf of the petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,majority,,,,,1
2258,1980.79-1423,Western & Southern Life Ins. Co. v. State Bd. of Equalization of Cal.,79-1423,348127200.0,359701200.0,,Western & Southern Life Ins. Co.,Appellant,State Bd. of Equalization of Cal.,Appellee,,majority opinion,7.0,2.0,alan_r_vogeler,on behalf of the Appellant,timothy_g_laddish,on behalf of the Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,,,majority,minority,majority,majority,minority,,,,,,,,,,,,,,,,majority,,,,,0
2259,1980.79-1429,"American Textile Mfrs. Institute, Inc. v. Donovan",79-1429,348904800.0,361602000.0,,"American Textile Manufacturers Institute, Inc., et al.",Petitioner,"Raymond J. Donovan, Secretary of Labor",Respondent,"American Textile Mfrs. Institute, Inc.",majority opinion,5.0,3.0,george_h_cohen,on behalf of the Union respondents,robert_h_bork,on behalf of the Petitioners,kenneth_s_geller,on behalf of the Respondent Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,,,majority,majority,none,minority,majority,,,,,,,,,,,,,,,,minority,,,,,1
